Code,Amount,Units,Time,Province,CustomerId,Supermarket No,Basket,Day,Voucher
I0020,35.63815592555571,3.478204707147152,2024-05-07,P1,C291,S002,B268,Tuesday,N
I0032,75.01361851234466,8.818651514432808,2024-12-04,P1,C9,S005,B69,Wednesday,N
I0011,34.9552835725701,7.051767890281909,2024-01-30,P1,C64,S005,B219,Tuesday,N
I0042,18.8913661268264,4.320233787471707,2024-09-01,P1,C877,S002,B124,Sunday,N
I0046,91.664121933303,4.941137606883824,2024-04-06,P1,C965,S005,B268,Saturday,N
I0007,67.50446149320254,5.798962310501017,2024-09-13,P1,C228,S005,B374,Friday,N
I0036,44.6859378877271,2.696534911933038,2024-06-01,P1,C456,S004,B60,Saturday,N
I0002,148.03312356605466,8.170781096165475,2024-12-23,P1,C4,S007,B246,Monday,N
I0001,29.869979245431868,1.8732423546477144,2024-02-15,P1,C604,S003,B216,Thursday,N
I0015,89.16381680170538,5.015527164179759,2024-07-06,P1,C688,S003,B308,Saturday,N
I0003,76.2367821778904,5.271768902714306,2024-03-02,P1,C771,S000,B112,Saturday,N
I0013,86.84747198869948,5.915814846730635,2024-09-12,P1,C362,S001,B129,Thursday,N
I0021,8.300752775908148,3.716525033505506,2024-04-27,P1,C774,S008,B172,Saturday,N
I0038,22.473292176108608,2.995383680748847,2024-02-01,P1,C842,S002,B115,Thursday,N
I0020,55.63071907594042,2.875241439259294,2024-02-25,P1,C51,S000,B295,Sunday,N
I0001,69.6623826680244,4.490451404116196,2024-04-25,P1,C853,S009,B45,Thursday,N
I0009,73.78836927125974,5.511042328024621,2024-08-15,P1,C84,S000,B183,Thursday,N
I0024,113.14771293270287,6.941023818205036,2024-06-18,P1,C508,S006,B311,Tuesday,N
I0035,25.546593530152776,1.3392929741778374,2024-03-19,P1,C236,S006,B268,Tuesday,N
I0037,102.77812324636614,7.123282663045718,2024-10-13,P1,C139,S005,B175,Sunday,N
I0019,67.82214203350932,6.376129876738002,2024-03-15,P1,C80,S006,B185,Friday,N
I0027,63.48848631157126,4.450279784476763,2024-07-23,P1,C622,S001,B180,Tuesday,N
I0041,38.08513068690208,3.910695594092776,2024-11-22,P1,C49,S002,B309,Friday,N
I0020,30.351507267170973,3.208166392289712,2024-11-20,P1,C734,S001,B61,Wednesday,N
I0036,27.495885840690185,4.024818738331071,2024-12-08,P1,C866,S003,B235,Sunday,N
I0025,35.54414943017113,4.032830533513936,2024-07-20,P1,C177,S006,B84,Saturday,N
I0005,35.83743951967804,5.214077496552353,2024-06-13,P1,C985,S002,B345,Thursday,N
I0035,10.330834057973858,3.5754646288788927,2024-01-20,P1,C550,S002,B134,Saturday,N
I0031,65.26369908195262,4.097235751883685,2024-08-05,P1,C6,S004,B87,Monday,N
I0002,29.62004093502396,3.80788921384402,2024-11-16,P1,C68,S007,B124,Saturday,N
I0014,74.94054865379881,5.564216753446378,2024-11-21,P1,C488,S006,B395,Thursday,N
I0015,29.46641088617452,2.122329913001719,2024-10-27,P1,C877,S006,B92,Sunday,N
I0039,24.35548426423668,4.772810616899226,2024-05-17,P1,C175,S007,B191,Friday,N
I0006,0.0,0.0,2024-08-04,P1,C136,S006,B37,Sunday,N
I0038,105.57518341406843,7.223971560697855,2024-06-24,P1,C575,S005,B284,Monday,N
I0025,50.054834283134376,5.096132555923438,2024-07-28,P1,C172,S000,B365,Sunday,N
I0042,104.03563003024976,5.6966660847135815,2024-03-30,P1,C454,S001,B49,Saturday,N
I0048,104.05592449382792,5.708010815170341,2024-06-21,P1,C533,S003,B175,Friday,N
I0008,92.37780656502284,5.059038492478752,2024-11-29,P1,C835,S001,B42,Friday,N
I0037,8.224223287243877,1.5699589825364917,2024-01-06,P1,C665,S005,B364,Saturday,N
I0012,108.86666996795338,5.525281690586616,2024-10-02,P1,C684,S004,B96,Wednesday,N
I0028,90.45712636105978,4.608927335802831,2024-01-21,P1,C814,S008,B266,Sunday,N
I0006,21.228671332627357,3.405594347468975,2024-04-28,P1,C799,S003,B152,Sunday,N
I0004,50.1357865223702,5.597012832925493,2024-11-08,P1,C491,S008,B161,Friday,N
I0045,86.57249617890889,6.713987550773423,2024-07-27,P1,C938,S002,B98,Saturday,N
I0004,101.04434502463354,7.596735924503632,2024-01-27,P1,C954,S003,B398,Saturday,N
I0011,75.82097745300096,5.21131496110437,2024-07-04,P1,C739,S009,B171,Thursday,N
I0017,13.605254910822152,0.8260549302093386,2024-10-06,P1,C670,S000,B38,Sunday,N
I0009,31.36161347225009,4.636564555891594,2024-07-28,P1,C975,S003,B19,Sunday,N
I0039,8.294522753385833,1.941433599977843,2024-05-15,P1,C633,S004,B252,Wednesday,N
I0036,46.826601660802446,6.884463347199557,2024-07-12,P1,C847,S006,B111,Friday,N
I0015,45.384462164706925,5.895684834090265,2024-08-27,P1,C161,S000,B95,Tuesday,N
I0022,49.88129307025285,4.460758377701578,2024-10-15,P1,C873,S008,B4,Tuesday,N
I0003,25.618565420088483,5.476545672339476,2024-05-15,P1,C581,S006,B122,Wednesday,N
I0002,19.372652667406488,4.738722036504076,2024-03-21,P1,C684,S002,B88,Thursday,N
I0026,102.25838817461197,5.8774186724406094,2024-09-13,P1,C351,S005,B212,Friday,N
I0041,117.46193438080483,7.302086753173019,2024-06-29,P1,C421,S002,B261,Saturday,N
I0026,11.4418693004534,5.249508073928856,2024-05-19,P1,C261,S009,B131,Sunday,N
I0031,18.96231142426211,1.7144497130624057,2024-12-01,P1,C712,S005,B99,Sunday,N
I0018,102.0828952119134,6.747886566057397,2024-03-29,P1,C401,S008,B88,Friday,N
I0034,53.83529887203397,3.3829419346605976,2024-10-02,P1,C505,S007,B274,Wednesday,N
I0023,8.09076131362908,0.5598659464600388,2024-11-08,P1,C933,S004,B213,Friday,N
I0034,67.27770825249225,6.341072575623724,2024-06-17,P1,C122,S002,B287,Monday,N
I0000,97.35664176480702,6.333836702451184,2024-02-23,P1,C89,S004,B166,Friday,N
I0025,51.39180542656522,5.951915321478412,2024-07-20,P1,C798,S002,B210,Saturday,N
I0022,26.993289353463908,6.434050390133936,2024-03-17,P1,C70,S002,B264,Sunday,N
I0000,55.25590034409718,4.013329532000566,2024-04-15,P1,C280,S001,B36,Monday,N
I0007,66.66458609748405,3.3981571920303826,2024-08-23,P1,C722,S004,B314,Friday,N
I0005,105.6938031783852,6.61654784889192,2024-11-22,P1,C546,S009,B346,Friday,N
I0006,58.80517814541204,7.077644208899821,2024-08-30,P1,C240,S005,B129,Friday,N
I0027,96.85764489375764,6.311906508657202,2024-06-03,P1,C540,S002,B65,Monday,N
I0026,47.6196609947553,3.740097701193516,2024-01-31,P1,C652,S001,B120,Wednesday,N
I0009,42.323720603826246,5.906235148548955,2024-11-27,P1,C329,S002,B42,Wednesday,N
I0025,92.90332982088874,6.234938866004808,2024-11-28,P1,C161,S007,B178,Thursday,N
I0033,108.42588255418478,6.251383159381082,2024-02-18,P1,C686,S000,B123,Sunday,N
I0039,77.72668884190627,5.961679348424543,2024-10-29,P1,C427,S009,B108,Tuesday,N
I0036,59.90489730135268,10.416411752727642,2024-07-11,P1,C877,S003,B102,Thursday,N
I0029,37.90785670421833,4.250662072528382,2024-08-07,P1,C363,S001,B172,Wednesday,N
I0029,121.49600001076304,7.083278277687582,2024-12-26,P1,C594,S001,B289,Thursday,N
I0049,48.34599880040605,4.124107401277842,2024-12-22,P1,C836,S004,B34,Sunday,N
I0026,9.993486946229837,3.232689204214884,2024-05-30,P1,C306,S005,B283,Thursday,N
I0043,9.067520123593876,3.3552883985723625,2024-01-14,P1,C445,S007,B192,Sunday,N
I0019,44.95723322387124,2.3802170753549245,2024-09-06,P1,C80,S002,B365,Friday,N
I0030,22.159763065117364,5.598299287295097,2024-05-09,P1,C768,S000,B310,Thursday,N
I0048,13.6155512714329,5.928714185301465,2024-04-30,P1,C456,S005,B134,Tuesday,N
I0038,27.33850976212884,5.252546687928047,2024-09-15,P1,C807,S000,B285,Sunday,N
I0032,80.39837772363624,4.804953169409118,2024-03-13,P1,C173,S001,B249,Wednesday,N
I0020,114.74675721288948,6.323012315848384,2024-10-16,P1,C993,S003,B15,Wednesday,N
I0006,81.73971040835318,5.095463213781578,2024-05-30,P1,C959,S007,B112,Thursday,N
I0002,44.24259215993102,4.986496878133419,2024-06-11,P1,C64,S006,B158,Tuesday,N
I0008,75.7534914810604,5.21470373692365,2024-11-27,P1,C271,S000,B1,Wednesday,N
I0037,36.4914720579189,4.775887154723368,2024-08-20,P1,C947,S004,B17,Tuesday,N
I0001,79.18565298054723,4.168142076860759,2024-05-24,P1,C562,S007,B36,Friday,N
I0030,7.631496095628846,3.3622540821418547,2024-04-22,P1,C704,S000,B32,Monday,N
I0016,47.02256290264652,4.883899544320487,2024-02-22,P1,C94,S009,B42,Thursday,N
I0014,79.86509822879897,5.097639681049108,2024-05-05,P1,C682,S004,B210,Sunday,N
I0040,0.0,0.0,2024-09-24,P1,C805,S001,B96,Tuesday,N
I0000,63.87802764831331,3.2842067503027224,2024-01-26,P1,C33,S000,B258,Friday,N
I0040,44.75176724152129,4.063132439206966,2024-05-25,P1,C585,S003,B345,Saturday,N
I0034,33.65558289145076,3.75030151614578,2024-03-07,P1,C519,S006,B26,Thursday,N
I0025,78.91698399012854,6.536747631403381,2024-02-07,P1,C824,S004,B277,Wednesday,N
I0044,38.71872027740633,4.586827321453377,2024-01-12,P1,C105,S003,B360,Friday,N
I0031,90.47816118965474,5.630263845848312,2024-02-05,P1,C486,S000,B134,Monday,N
I0010,111.5591769231694,5.958766207539739,2024-02-16,P1,C780,S001,B349,Friday,N
I0043,140.12971874209416,8.449768416312454,2024-06-26,P1,C400,S007,B35,Wednesday,N
I0000,144.6682843933616,7.659904660850373,2024-03-07,P1,C851,S008,B18,Thursday,N
I0017,110.75410635113352,8.215372308127668,2024-02-23,P1,C215,S009,B390,Friday,N
I0048,123.81708011785742,6.278612854430236,2024-06-22,P1,C384,S006,B144,Saturday,N
I0018,17.860023104830145,4.212992009038253,2024-01-01,P1,C22,S004,B42,Monday,N
I0041,15.870561016138472,6.503900390747267,2024-04-11,P1,C595,S005,B302,Thursday,N
I0012,48.51456485785497,5.510346783450429,2024-10-06,P1,C524,S005,B46,Sunday,N
I0023,72.17966816065999,4.039581121548205,2024-09-08,P1,C941,S003,B74,Sunday,N
I0047,147.2639689955834,7.689515770917676,2024-04-28,P1,C824,S009,B264,Sunday,N
I0037,36.187667729248346,2.2531049690755114,2024-09-26,P1,C863,S003,B32,Thursday,N
I0026,80.19248780714605,6.732638720966502,2024-05-28,P1,C121,S002,B252,Tuesday,N
I0046,34.85396641867734,7.619640404753725,2024-12-24,P1,C843,S004,B344,Tuesday,N
I0033,106.75679235564282,7.670046976249295,2024-09-28,P1,C104,S000,B21,Saturday,N
I0010,69.42548140108406,6.635630353068844,2024-09-19,P1,C251,S009,B398,Thursday,N
I0029,67.35228684600015,9.15444890128327,2024-08-16,P1,C885,S003,B97,Friday,N
I0036,41.19720521067305,2.6289808846449327,2024-01-17,P1,C29,S007,B324,Wednesday,N
I0037,118.73607930222444,8.103027685456967,2024-04-13,P1,C808,S005,B73,Saturday,N
I0023,29.88054034793309,3.3662879496070066,2024-04-23,P1,C803,S005,B301,Tuesday,N
I0005,6.227282789801354,0.7199375843606934,2024-07-07,P1,C798,S007,B301,Sunday,N
I0041,56.06717092779559,4.005764296794308,2024-03-06,P1,C585,S006,B279,Wednesday,N
I0000,88.95355641431942,4.899302925188391,2024-12-14,P1,C235,S006,B214,Saturday,N
I0025,52.71297914409999,4.189165897995354,2024-08-29,P1,C759,S000,B280,Thursday,N
I0043,22.81711441425856,4.375722470492329,2024-11-21,P1,C93,S002,B59,Thursday,N
I0041,62.37688274776246,7.02563338743827,2024-10-23,P1,C642,S001,B134,Wednesday,N
I0005,40.142869734661694,10.5714580738875,2024-08-25,P1,C591,S001,B76,Sunday,N
I0039,28.06793408894061,5.270051103438831,2024-04-25,P1,C415,S004,B364,Thursday,N
I0027,6.083812897579645,0.9323519910596016,2024-11-04,P1,C789,S006,B152,Monday,N
I0012,50.645707768144845,2.9793142316913226,2024-05-31,P1,C719,S008,B45,Friday,N
I0045,55.12291553648556,4.688799626610153,2024-08-07,P1,C37,S002,B18,Wednesday,N
I0033,9.082608598972527,1.4442763023421668,2024-03-15,P1,C826,S008,B56,Friday,N
I0014,215.82302490324463,11.23475270479974,2024-02-13,P1,C515,S006,B157,Tuesday,N
I0038,35.338546454863604,1.8068393060561367,2024-04-24,P1,C542,S009,B191,Wednesday,N
I0017,83.33710552976217,6.406703180115692,2024-11-13,P1,C917,S000,B56,Wednesday,N
I0037,97.02330430285276,7.125728373133267,2024-09-26,P1,C73,S007,B131,Thursday,N
I0049,87.1070686558791,9.057789462140333,2024-03-25,P1,C279,S004,B60,Monday,N
I0014,33.78159124355988,2.704409059929044,2024-04-21,P1,C453,S001,B37,Sunday,N
I0048,22.33920940299914,5.887869647686189,2024-12-02,P1,C171,S002,B263,Monday,N
I0041,35.1736735202994,4.27007158183133,2024-06-08,P1,C571,S002,B224,Saturday,N
I0033,67.97593269066319,4.901236267255545,2024-02-11,P1,C976,S000,B296,Sunday,N
I0038,48.11395642354101,5.096734991018483,2024-03-17,P1,C572,S007,B77,Sunday,N
I0033,48.30455595839737,3.21529795370455,2024-06-06,P1,C862,S001,B315,Thursday,N
I0034,67.63317255732099,8.208547778800565,2024-06-29,P1,C17,S003,B298,Saturday,N
I0003,18.520556882298624,5.4479979504376885,2024-01-31,P1,C505,S004,B311,Wednesday,N
I0035,2.9418192994934724,1.107133829811282,2024-08-29,P1,C501,S004,B109,Thursday,N
I0040,91.70055681978812,5.243538651591007,2024-09-17,P1,C642,S003,B196,Tuesday,N
I0000,37.53164881534669,3.268114727309894,2024-07-23,P1,C955,S003,B139,Tuesday,N
I0031,46.55953942921039,5.275141560270431,2024-01-14,P1,C311,S000,B27,Sunday,N
I0032,61.212507649095166,6.232402988831423,2024-05-02,P1,C242,S002,B173,Thursday,N
I0021,73.01920952152173,3.803121637442199,2024-08-01,P1,C605,S009,B82,Thursday,N
I0009,62.81632337168677,4.692642661439262,2024-11-23,P1,C677,S005,B274,Saturday,N
I0029,58.40699584834641,4.412800861884884,2024-01-22,P1,C388,S003,B342,Monday,N
I0017,20.177657805338647,3.683170712044661,2024-01-11,P1,C647,S003,B182,Thursday,N
I0027,137.11636393038302,9.479215149831656,2024-03-10,P1,C582,S009,B10,Sunday,N
I0043,158.72288825145998,8.216519569348522,2024-12-29,P1,C48,S004,B52,Sunday,N
I0019,22.385898435966165,6.51998642091578,2024-07-29,P1,C719,S007,B54,Monday,N
I0007,28.014510814854816,6.680481936923812,2024-09-04,P1,C365,S002,B325,Wednesday,N
I0033,34.61108508982527,4.013825643291114,2024-02-21,P1,C294,S004,B15,Wednesday,N
I0011,104.6274281128576,7.917445027165354,2024-03-20,P1,C245,S007,B281,Wednesday,N
I0034,14.012240300713463,5.002687052937168,2024-03-19,P1,C935,S003,B256,Tuesday,N
I0013,14.836960680747628,6.16756156760716,2024-01-23,P1,C561,S000,B380,Tuesday,N
I0010,37.59708242620221,7.271135919932824,2024-02-22,P1,C550,S007,B83,Thursday,N
I0038,45.141170283861726,7.430274023576338,2024-12-14,P1,C721,S005,B361,Saturday,N
I0017,104.33997324521528,7.217811886735099,2024-03-01,P1,C806,S000,B349,Friday,N
I0038,37.64579764733514,8.799970336151796,2024-01-20,P1,C371,S007,B65,Saturday,N
I0020,35.03718401886391,3.262554996087122,2024-05-15,P1,C935,S001,B102,Wednesday,N
I0002,56.02704434900317,4.2823226690511245,2024-03-19,P1,C158,S003,B393,Tuesday,N
I0010,15.696365145143275,2.4204159517102597,2024-10-23,P1,C834,S009,B196,Wednesday,N
I0043,128.2085080293048,7.850198441122248,2024-03-29,P1,C189,S000,B200,Friday,N
I0002,103.46890455384988,7.6614774089978095,2024-08-15,P1,C521,S008,B363,Thursday,N
I0047,62.59013044009984,4.24791254178949,2024-02-13,P1,C950,S001,B267,Tuesday,N
I0031,0.0,0.0,2024-12-15,P1,C527,S003,B377,Sunday,N
I0000,13.512972934323455,3.9028852225627153,2024-07-28,P1,C260,S004,B317,Sunday,N
I0003,134.9046505682004,8.44810454846414,2024-10-28,P1,C381,S007,B20,Monday,N
I0041,58.30885048886817,6.459724582737239,2024-10-25,P1,C595,S007,B164,Friday,N
I0011,54.17392270826401,4.072551827406454,2024-01-04,P1,C998,S006,B59,Thursday,N
I0031,61.69409358288837,3.995993611344828,2024-05-28,P1,C6,S007,B67,Tuesday,N
I0003,119.98252266669051,7.228948576211433,2024-12-14,P1,C418,S006,B380,Saturday,N
I0040,10.188894257224758,3.398468379169903,2024-03-18,P1,C737,S006,B379,Monday,N
I0046,47.86216898050103,3.5489331720306625,2024-12-07,P1,C423,S006,B49,Saturday,N
I0046,27.212672780123928,2.975783543415361,2024-01-01,P1,C113,S000,B375,Monday,N
I0017,37.541011720589175,2.702968051557593,2024-02-15,P1,C385,S007,B220,Thursday,N
I0025,40.77003439686376,3.8426746593588734,2024-11-19,P1,C428,S001,B30,Tuesday,N
I0042,60.87993759076655,5.477273485647223,2024-09-18,P1,C847,S006,B129,Wednesday,N
I0049,123.57917109310524,6.733062811964246,2024-01-27,P1,C832,S006,B243,Saturday,N
I0014,32.152312826105174,8.156976246767709,2024-06-08,P1,C51,S008,B289,Saturday,N
I0020,45.21709796307274,6.430874353349681,2024-09-27,P1,C2,S001,B204,Friday,N
I0048,47.7555176299572,4.318181085009812,2024-10-06,P1,C910,S004,B113,Sunday,N
I0014,40.29264901553182,4.259291561956781,2024-07-25,P1,C789,S004,B4,Thursday,N
I0049,127.55472972716792,6.52583167097503,2024-05-28,P1,C948,S002,B360,Tuesday,N
I0039,47.825944922963785,5.486761575234878,2024-05-11,P1,C805,S009,B357,Saturday,N
I0010,53.321144426003954,5.722504909291935,2024-08-10,P1,C924,S005,B322,Saturday,N
I0019,115.5536600864168,6.913149544458324,2024-07-18,P1,C380,S004,B125,Thursday,N
I0038,80.79831647805894,4.676631871590508,2024-04-05,P1,C376,S007,B204,Friday,N
I0034,63.80453791603824,5.6747587228098855,2024-02-23,P1,C968,S009,B362,Friday,N
I0019,107.0851988575696,5.5516505858253655,2024-03-16,P1,C603,S009,B183,Saturday,N
I0004,91.13826740090988,6.054730755873263,2024-08-31,P1,C393,S005,B3,Saturday,N
I0041,22.86320430356512,3.2777987899133,2024-04-25,P1,C338,S003,B232,Thursday,N
I0008,78.26395859869899,7.328536969173751,2024-01-18,P1,C151,S003,B83,Thursday,N
I0039,21.20654886916412,4.3735999926775735,2024-03-09,P1,C112,S007,B335,Saturday,N
I0018,7.87269326791924,3.470973995997737,2024-05-19,P1,C874,S005,B67,Sunday,N
I0000,14.93527661671823,5.629254071958286,2024-10-30,P1,C93,S006,B391,Wednesday,N
I0038,139.99347750812402,7.805166037384232,2024-03-30,P1,C844,S003,B353,Saturday,N
I0025,50.00200403862481,5.343039752283652,2024-10-11,P1,C27,S000,B203,Friday,N
I0029,84.92855650049088,5.990576571711036,2024-10-13,P1,C266,S006,B351,Sunday,N
I0028,62.675784595112425,7.01167564787084,2024-02-25,P1,C26,S000,B217,Sunday,N
I0005,72.92209475195835,9.056878278993429,2024-02-16,P1,C948,S000,B343,Friday,N
I0017,31.206784889557493,5.671451744842876,2024-09-25,P1,C774,S009,B289,Wednesday,N
I0012,73.76537508471338,5.529581079550518,2024-01-07,P1,C480,S002,B114,Sunday,N
I0040,60.02304917417978,8.340428896047692,2024-12-07,P1,C436,S005,B327,Saturday,N
I0006,13.014954667721204,5.7270380994778645,2024-04-28,P1,C367,S008,B338,Sunday,N
I0005,37.80750577113217,6.879886376632768,2024-07-01,P1,C80,S007,B244,Monday,N
I0045,31.66442284835709,7.262385253621013,2024-07-16,P1,C876,S003,B242,Tuesday,N
I0015,62.574570221406944,3.2335242847812404,2024-01-23,P1,C71,S004,B111,Tuesday,N
I0032,121.13556871297624,7.955157041985231,2024-07-31,P1,C852,S001,B267,Wednesday,N
I0017,160.98996792340856,8.113474270756395,2024-01-18,P1,C841,S006,B104,Thursday,N
I0001,26.871810887097787,3.543110898805572,2024-04-09,P1,C138,S001,B348,Tuesday,N
I0024,22.516349184078194,5.367103369048038,2024-12-28,P1,C584,S006,B103,Saturday,N
I0019,35.765188517065425,2.2267800287199013,2024-05-21,P1,C841,S003,B185,Tuesday,N
I0025,54.37728566177457,3.074124960069572,2024-11-13,P1,C344,S009,B334,Wednesday,N
I0017,11.595980267556673,2.130059141042669,2024-10-26,P1,C464,S009,B45,Saturday,N
I0002,3.4922301838924263,1.5477045204199176,2024-07-28,P1,C694,S004,B379,Sunday,N
I0039,32.424782460933045,1.7452439962813548,2024-03-03,P1,C925,S003,B161,Sunday,N
I0014,42.57956231938792,2.259630646299564,2024-11-03,P1,C41,S002,B208,Sunday,N
I0048,13.858059120467306,3.5829546066049582,2024-01-30,P1,C68,S005,B246,Tuesday,N
I0002,83.92918677333702,6.258990496230012,2024-12-03,P1,C900,S005,B296,Tuesday,N
I0040,45.53487595625745,3.708156730543875,2024-10-08,P1,C924,S001,B165,Tuesday,N
I0002,67.23228553856657,6.8014029603874855,2024-03-17,P1,C891,S005,B307,Sunday,N
I0043,52.77875122792484,5.824936417081663,2024-03-30,P1,C543,S003,B342,Saturday,N
I0009,68.38914295635888,6.902092502068513,2024-01-22,P1,C99,S005,B171,Monday,N
I0018,116.9642019204372,7.496282922214919,2024-05-03,P1,C308,S008,B306,Friday,N
I0044,28.55698456818098,5.828879065048237,2024-11-17,P1,C917,S008,B358,Sunday,N
I0013,48.16110762952312,2.56576946168952,2024-10-15,P1,C986,S006,B1,Tuesday,N
I0046,59.605540038171455,4.744840175390427,2024-09-14,P1,C925,S006,B263,Saturday,N
I0027,16.639654610845707,7.910925053609551,2024-07-31,P1,C857,S001,B27,Wednesday,N
I0011,31.79068936201128,4.165542130279007,2024-12-06,P1,C902,S002,B311,Friday,N
I0049,46.60160769690159,7.971495084012973,2024-03-11,P1,C150,S003,B30,Monday,N
I0006,43.37930343205702,5.305361666372847,2024-07-04,P1,C202,S003,B328,Thursday,N
I0000,40.75784758844038,4.80524199631509,2024-08-12,P1,C429,S004,B56,Monday,N
I0028,20.67872330169168,3.4437325182756195,2024-12-04,P1,C398,S006,B364,Wednesday,N
I0009,3.4812790675500924,0.4001793960325713,2024-04-03,P1,C381,S006,B387,Wednesday,N
I0032,40.22457931979983,2.0876264889554426,2024-02-05,P1,C940,S002,B167,Monday,N
I0039,52.65995050674528,3.721013544985468,2024-12-11,P1,C58,S004,B274,Wednesday,N
I0049,31.034459562915256,1.8459232076749188,2024-02-22,P1,C108,S000,B146,Thursday,N
I0009,54.87607956321377,6.480837428659578,2024-12-21,P1,C941,S002,B141,Saturday,N
I0037,7.960437269107869,0.6680815799291762,2024-04-03,P1,C846,S000,B280,Wednesday,N
I0043,34.86883298682739,3.3452077508537856,2024-05-17,P1,C818,S001,B125,Friday,N
I0041,20.912566812692724,4.100955986821572,2024-09-25,P1,C160,S008,B193,Wednesday,N
I0027,18.96564668549957,2.3466753126675,2024-09-15,P1,C195,S009,B79,Sunday,N
I0008,92.93710739893784,9.098764537178086,2024-12-15,P1,C899,S000,B342,Sunday,N
I0046,115.0559106084666,7.776368696692521,2024-02-01,P1,C689,S009,B54,Thursday,N
I0025,4.1189799919830365,1.159496503147385,2024-05-14,P1,C801,S009,B51,Tuesday,N
I0006,6.947930540407405,1.9608650245592751,2024-01-06,P1,C341,S005,B197,Saturday,N
I0004,58.77195369569692,5.250442838753521,2024-06-30,P1,C93,S008,B328,Sunday,N
I0017,51.45554833772884,5.15480020832698,2024-04-10,P1,C153,S006,B276,Wednesday,N
I0037,50.19561833039752,3.7050542407647193,2024-11-13,P1,C983,S001,B282,Wednesday,N
I0006,90.03787420765967,5.127220528769018,2024-04-05,P1,C829,S001,B127,Friday,N
I0029,77.23356424537226,4.234257854140215,2024-08-30,P1,C24,S006,B65,Friday,N
I0010,6.9876819680024935,0.4076852813217385,2024-06-30,P1,C290,S003,B283,Sunday,N
I0016,22.139172196663058,4.71204301936129,2024-08-09,P1,C163,S007,B170,Friday,N
I0006,45.121220205967504,5.229563872271807,2024-11-09,P1,C40,S006,B274,Saturday,N
I0010,73.7829954091854,5.235120500453739,2024-01-02,P1,C162,S001,B10,Tuesday,N
I0047,93.05705496437784,11.004014775910871,2024-04-13,P1,C378,S004,B108,Saturday,N
I0038,52.27900040238494,2.6227704166161225,2024-07-24,P1,C284,S007,B271,Wednesday,N
I0016,6.352499717640439,0.7075458000282854,2024-09-09,P1,C719,S003,B9,Monday,N
I0047,12.06201338412894,5.927418670628905,2024-04-21,P1,C338,S005,B31,Sunday,N
I0036,32.93217429513006,3.717371827370188,2024-07-18,P1,C706,S003,B184,Thursday,N
I0004,11.166445239305094,3.182880976883982,2024-12-10,P1,C917,S004,B208,Tuesday,N
I0016,91.57873047903844,6.603075036988418,2024-07-27,P1,C417,S006,B34,Saturday,N
I0039,19.51924227286906,1.224278672104255,2024-02-06,P1,C371,S003,B208,Tuesday,N
I0002,94.39076274102338,7.831268413759456,2024-07-12,P1,C415,S003,B27,Friday,N
I0014,94.2120751154717,10.150522275364905,2024-10-15,P1,C241,S005,B144,Tuesday,N
I0046,153.17657291924112,8.377152030435338,2024-11-30,P1,C523,S000,B29,Saturday,N
I0048,14.670330807845508,1.187532716735236,2024-06-06,P1,C359,S007,B327,Thursday,N
I0003,63.63270066272731,4.389509781702954,2024-04-17,P1,C489,S008,B205,Wednesday,N
I0012,41.76520838146531,2.8275076588074777,2024-05-01,P1,C538,S002,B378,Wednesday,N
I0035,74.32940371064053,5.475103999536392,2024-11-28,P1,C668,S008,B243,Thursday,N
I0042,66.40565848442277,5.041480231100308,2024-01-16,P1,C724,S000,B358,Tuesday,N
I0025,108.43287850293298,8.438512962052979,2024-04-12,P1,C764,S002,B74,Friday,N
I0049,116.6869199120778,7.387701681161684,2024-10-07,P1,C936,S009,B190,Monday,N
I0032,48.73472713119542,3.221673518898418,2024-09-29,P1,C679,S008,B72,Sunday,N
I0020,89.79090564767947,4.922142025105142,2024-04-21,P1,C340,S004,B279,Sunday,N
I0041,52.848698551446205,3.573910795124427,2024-01-24,P1,C465,S004,B139,Wednesday,N
I0002,101.32560930212551,6.445774231423701,2024-12-21,P1,C215,S009,B287,Saturday,N
I0030,5.716715094119871,0.3201634028692526,2024-11-18,P1,C415,S008,B242,Monday,N
I0001,7.581928135561343,2.7463917840309007,2024-10-07,P1,C229,S006,B115,Monday,N
I0047,93.62022569835086,7.406824176222252,2024-10-21,P1,C623,S005,B383,Monday,N
I0041,94.54089690952084,7.579532749782539,2024-05-19,P1,C723,S005,B35,Sunday,N
I0046,41.589394207140174,2.599693489314716,2024-10-27,P1,C874,S001,B112,Sunday,N
I0024,47.52608050275042,4.547910489065647,2024-11-23,P1,C784,S008,B218,Saturday,N
I0047,8.598611248098644,3.665805834829433,2024-07-21,P1,C990,S000,B55,Sunday,N
I0041,38.23229383608304,5.334839882104856,2024-04-05,P1,C462,S004,B99,Friday,N
I0014,26.67896863132644,4.282130973957139,2024-06-10,P1,C937,S001,B286,Monday,N
I0013,105.81587005896417,6.315601882740548,2024-04-18,P1,C755,S009,B79,Thursday,N
I0042,56.48242240448778,5.6937240482415135,2024-09-22,P1,C920,S005,B14,Sunday,N
I0024,30.59310547977165,1.8456089795535664,2024-04-26,P1,C265,S005,B69,Friday,N
I0001,34.54455368665744,5.279347228940012,2024-09-16,P1,C624,S006,B195,Monday,N
I0045,152.84073704954648,8.467612885362692,2024-10-21,P1,C434,S005,B357,Monday,N
I0013,47.16838755853956,5.7528880324347735,2024-11-18,P1,C553,S003,B210,Monday,N
