customer_id,total_spent,avg_transaction,total_units,value_segment
1511,5.77,1.9233333333333331,3,Low
1512,7.38,3.69,4,Low
1513,4.99,2.495,2,Low
1514,4.79,1.5966666666666667,3,Low
1516,3.19,3.19,1,Low
1517,4.96,1.24,4,Low
1520,1.98,1.98,2,Low
1521,9.36,1.337142857142857,7,Low
1522,24.41,2.0341666666666667,12,Low
1523,1.99,1.99,1,Low
1527,4.17,1.39,3,Low
1528,0.49,0.49,1,Low
1529,2.59,1.295,2,Low
1530,5.33,1.7766666666666666,5,Low
1534,3.61,0.9025,4,Low
1535,2.69,2.69,1,Low
1536,7.45,1.49,5,Low
1537,1.19,1.19,1,Low
1542,19.88,2.2088888888888887,9,Low
1543,16.44,1.8266666666666669,10,Low
1544,6.1,1.525,4,Low
1545,3.83,0.9575,4,Low
1547,5.58,1.86,4,Low
1550,1.13,0.565,2,Low
1551,1.98,0.99,2,Low
1553,7.79,0.5193333333333333,15,Low
1554,1.98,0.99,2,Low
1557,18.66,1.555,12,Low
1558,0.86,0.86,1,Low
1562,7.89,1.127142857142857,8,Low
1563,5.74,1.1480000000000001,5,Low
1571,3.98,1.99,2,Low
1572,14.66,2.932,6,Low
1573,27.970000000000002,2.3308333333333335,21,Low
1574,6.779999999999999,2.26,7,Low
1575,1.19,1.19,1,Low
1576,2.25,1.125,3,Low
1577,13.860000000000001,2.31,7,Low
1578,3.16,1.0533333333333335,3,Low
1579,1.25,1.25,1,Low
1580,6.98,2.3266666666666667,3,Low
1581,1.19,1.19,1,Low
1582,1.69,1.69,1,Low
1583,4.88,1.6266666666666667,3,Low
1586,1.98,0.99,2,Low
1587,1.19,1.19,1,Low
1588,3.49,3.49,1,Low
1589,2.99,1.495,2,Low
1591,35.800000000000004,1.8842105263157898,20,Low
1594,5.109999999999999,1.2774999999999999,4,Low
1596,4.8100000000000005,1.2025000000000001,4,Low
1597,30.86,2.0573333333333332,16,Low
1598,5.33,2.665,5,Low
1599,4.43,1.4766666666666666,3,Low
1601,3.3800000000000003,1.6900000000000002,2,Low
1606,6.16,2.0533333333333332,4,Low
1608,10.51,1.7516666666666667,6,Low
1609,3.4800000000000004,1.7400000000000002,2,Low
1611,0.79,0.79,1,Low
1612,2.49,2.49,1,Low
1613,4.38,4.38,2,Low
1616,2.15,2.15,1,Low
1617,24.61,1.6406666666666667,15,Low
1618,15.120000000000001,2.52,8,Low
1619,1.75,0.5833333333333334,3,Low
1620,2.1799999999999997,1.0899999999999999,2,Low
1621,11.09,2.218,5,Low
1622,0.75,0.75,1,Low
1623,2.69,2.69,1,Low
1624,1.99,1.99,1,Low
1626,6.0,1.5,4,Low
1627,20.73,1.4807142857142856,15,Low
1629,2.98,1.49,2,Low
1633,1.19,1.19,1,Low
1634,18.77,1.4438461538461538,14,Low
1637,5.61,1.4025,4,Low
1638,8.38,2.095,4,Low
1639,1.39,1.39,1,Low
1640,5.26,1.052,5,Low
1641,13.969999999999999,1.7462499999999999,8,Low
1642,3.1399999999999997,1.5699999999999998,2,Low
1643,3.0,3.0,2,Low
1645,1.8800000000000001,0.9400000000000001,2,Low
1646,10.530000000000001,1.5042857142857144,7,Low
1647,7.67,2.5566666666666666,5,Low
1649,2.54,1.27,2,Low
1650,4.78,2.39,2,Low
1651,3.4299999999999997,1.7149999999999999,3,Low
1657,20.8,2.3111111111111113,15,Low
1660,5.58,1.86,3,Low
1661,11.15,1.592857142857143,7,Low
1665,11.74,1.174,12,Low
1668,7.43,1.2383333333333333,6,Low
1669,23.9,1.707142857142857,16,Low
1671,1.39,1.39,1,Low
1672,14.579999999999998,1.8224999999999998,12,Low
1673,9.63,1.375714285714286,9,Low
1676,1.99,1.99,1,Low
1677,4.83,1.61,3,Low
1678,11.49,1.2766666666666666,10,Low
1679,2.99,2.99,1,Low
1680,0.67,0.67,1,Low
1681,2.29,2.29,1,Low
1682,4.97,2.485,3,Low
1685,4.24,2.12,2,Low
1687,27.45,4.575,10,Low
1690,23.2,2.9,20,Low
1691,12.06,1.5075,14,Low
1692,15.25,2.5416666666666665,6,Low
1694,1.83,0.915,2,Low
1697,2.16,1.08,2,Low
1698,4.1899999999999995,2.0949999999999998,4,Low
1699,20.63,1.5869230769230769,16,Low
1700,1.25,1.25,1,Low
1701,1.5,1.5,1,Low
1702,1.42,0.71,2,Low
1703,16.14,3.228,6,Low
1704,2.58,1.29,2,Low
1708,34.78,2.17375,17,Low
1711,23.15,1.7807692307692307,16,Low
1712,32.58,1.4809090909090907,23,Low
1713,26.15,2.1791666666666667,12,Low
1714,0.8,0.8,1,Low
1716,2.57,1.285,3,Low
1717,76.42,4.495294117647059,64,Low
1718,8.88,1.4800000000000002,7,Low
1721,4.76,2.38,4,Low
1722,2.89,2.89,1,Low
1723,19.4,2.425,16,Low
1725,1.5,1.5,1,Low
1727,1.5,1.5,1,Low
1728,17.33,1.083125,17,Low
1729,5.17,2.585,3,Low
1732,1.19,1.19,1,Low
1733,1.98,0.99,2,Low
1736,9.48,4.74,12,Low
1738,13.200000000000001,1.6500000000000001,8,Low
1739,5.38,5.38,2,Low
1740,6.3100000000000005,1.0516666666666667,7,Low
1743,1.99,1.99,1,Low
1745,2.24,1.12,2,Low
1746,1.5,1.5,1,Low
1747,39.78,2.34,31,Low
1748,11.33,2.8325,5,Low
1749,5.14,2.57,2,Low
1750,3.08,1.54,2,Low
1751,4.0,1.3333333333333333,3,Low
1753,0.8,0.8,1,Low
1754,4.27,0.8539999999999999,5,Low
1757,3.96,1.32,4,Low
1758,8.24,1.3733333333333333,7,Low
1759,10.56,2.112,6,Low
1761,5.37,1.79,3,Low
1762,13.84,1.73,8,Low
1763,14.51,2.4183333333333334,7,Low
1764,5.47,1.8233333333333333,4,Low
1765,2.44,1.22,2,Low
1767,5.8500000000000005,0.9750000000000001,6,Low
1770,1.19,1.19,1,Low
1771,16.32,2.72,8,Low
1773,29.28,2.2523076923076926,16,Low
1774,0.85,0.85,1,Low
1776,8.93,2.2325,4,Low
1777,8.870000000000001,1.4783333333333335,6,Low
1778,5.38,2.69,2,Low
1780,12.97,1.852857142857143,7,Low
1783,7.48,2.4933333333333336,4,Low
1784,0.84,0.84,1,Low
1785,1.6,1.6,2,Low
1786,2.45,2.45,1,Low
1788,3.7800000000000002,1.26,3,Low
1789,2.79,1.395,2,Low
1790,12.84,1.8342857142857143,9,Low
1793,3.46,1.73,2,Low
1794,2.9699999999999998,1.4849999999999999,3,Low
1795,5.970000000000001,1.9900000000000002,3,Low
1797,7.73,1.546,5,Low
1798,62.2,2.8272727272727276,47,Low
1799,13.81,1.1508333333333334,12,Low
1800,3.73,0.9325,4,Low
1801,1.68,0.84,2,Low
1802,8.969999999999999,1.7939999999999998,5,Low
1804,1.5,1.5,1,Low
1805,9.3,1.55,8,Low
1807,17.89,1.4908333333333335,13,Low
1808,11.56,2.89,5,Low
1809,4.390000000000001,0.8780000000000001,6,Low
1810,43.64,2.182,23,Low
1811,4.84,2.42,2,Low
1812,0.63,0.315,2,Low
1815,31.3,3.477777777777778,10,Low
1816,16.42,1.2630769230769232,18,Low
1817,16.32,2.04,8,Low
1818,21.810000000000002,1.982727272727273,19,Low
1819,5.43,1.3575,4,Low
1821,11.549999999999999,1.1549999999999998,11,Low
1823,1.99,1.99,1,Low
1824,17.36,1.9288888888888889,12,Low
1826,9.32,2.33,4,Low
1829,16.4,2.05,8,Low
1832,13.870000000000001,1.9814285714285715,7,Low
1833,7.99,3.995,6,Low
1835,1.95,1.95,1,Low
1836,7.279999999999999,1.456,5,Low
1837,1.99,1.99,1,Low
1838,10.559999999999999,2.6399999999999997,4,Low
1839,2.29,2.29,1,Low
1840,2.19,2.19,1,Low
1841,7.98,3.99,3,Low
1842,0.84,0.84,1,Low
1843,2.9699999999999998,1.4849999999999999,3,Low
1844,1.09,1.09,1,Low
1850,0.67,0.67,1,Low
1851,2.66,0.8866666666666667,3,Low
1854,2.24,1.12,2,Low
1855,7.8100000000000005,1.9525000000000001,5,Low
1856,6.84,2.28,4,Low
1857,24.240000000000002,2.6933333333333334,16,Low
1858,0.8,0.8,1,Low
1859,9.16,4.58,4,Low
1861,11.33,2.266,7,Low
1862,5.9399999999999995,1.188,6,Low
1864,8.41,1.682,5,Low
1865,11.89,1.9816666666666667,9,Low
1866,38.84,2.5893333333333337,22,Low
1867,6.93,2.31,7,Low
1869,6.87,2.29,3,Low
1874,10.27,2.5675,5,Low
1875,7.73,1.2883333333333333,6,Low
1878,4.48,2.24,2,Low
1879,18.03,1.126875,16,Low
1880,11.93,1.49125,16,Low
1881,3.67,0.9175,4,Low
1882,9.11,1.0122222222222221,9,Low
1884,3.0,3.0,2,Low
1885,12.9,2.58,7,Low
1886,3.1799999999999997,1.5899999999999999,2,Low
1887,5.23,2.615,7,Low
1890,3.5100000000000002,1.7550000000000001,2,Low
1891,23.69,2.153636363636364,13,Low
1892,9.47,1.18375,9,Low
1893,32.02,1.524761904761905,22,Low
1894,0.9,0.45,2,Low
1896,2.77,1.385,3,Low
1897,16.71,1.8566666666666667,10,Low
1900,1.09,1.09,1,Low
1901,3.58,1.79,2,Low
1902,6.37,2.1233333333333335,3,Low
1903,6.99,2.33,5,Low
1905,54.86,2.1944,31,Low
1906,2.79,2.79,1,Low
1908,14.879999999999999,1.488,15,Low
1909,10.74,0.9763636363636364,13,Low
1911,3.0,1.5,2,Low
1913,6.0600000000000005,1.5150000000000001,5,Low
1914,18.76,1.8760000000000001,10,Low
1916,6.859999999999999,1.3719999999999999,5,Low
1917,2.69,2.69,1,Low
1918,10.1,1.6833333333333333,8,Low
1919,3.9699999999999998,1.9849999999999999,3,Low
1924,10.92,1.56,8,Low
1925,22.68,1.89,12,Low
1927,7.87,1.574,5,Low
1929,3.2800000000000002,1.6400000000000001,2,Low
1931,0.99,0.99,1,Low
1936,9.86,2.465,4,Low
1937,0.74,0.74,1,Low
1938,23.23,2.111818181818182,12,Low
1939,12.71,1.8157142857142858,10,Low
1940,5.38,1.345,4,Low
1942,5.77,2.885,3,Low
1944,1.6,1.6,2,Low
1945,2.25,2.25,1,Low
1946,2.19,2.19,1,Low
1950,2.7800000000000002,1.3900000000000001,2,Low
1951,0.84,0.84,1,Low
1953,5.38,2.69,2,Low
1955,4.87,1.6233333333333333,3,Low
1956,42.41,3.262307692307692,17,Low
1957,38.98,2.9984615384615383,14,Low
1958,6.57,1.314,6,Low
1959,2.44,1.22,2,Low
1961,6.71,1.342,5,Low
1962,20.89,1.4921428571428572,16,Low
1963,8.0,1.3333333333333333,6,Low
1964,7.07,1.01,8,Low
1968,30.36,1.8975,18,Low
1969,14.94,2.4899999999999998,6,Low
1970,11.22,1.602857142857143,8,Low
1971,1.19,1.19,1,Low
1974,6.76,2.2533333333333334,3,Low
1975,11.08,1.231111111111111,9,Low
1976,4.35,4.35,1,Low
1978,3.19,3.19,1,Low
1979,8.41,1.05125,8,Low
1981,4.92,1.23,4,Low
1982,4.53,1.51,3,Low
1986,53.03,1.964074074074074,28,Low
1987,1.99,1.99,1,Low
1988,2.39,2.39,1,Low
1989,6.86,1.715,4,Low
1991,17.51,0.9727777777777779,18,Low
1992,7.73,1.546,7,Low
1993,0.64,0.64,1,Low
1995,22.13,2.213,11,Low
1996,6.09,3.045,3,Low
1997,1.79,1.79,1,Low
1998,6.57,3.285,3,Low
1999,3.38,1.69,2,Low
2000,12.03,3.0075,7,Low
2004,5.19,1.7300000000000002,3,Low
2005,2.55,2.55,1,Low
2007,1.77,1.77,1,Low
2008,2.29,2.29,1,Low
2009,4.51,1.5033333333333332,3,Low
2012,3.98,3.98,2,Low
2013,12.14,1.5175,10,Low
2016,38.96,2.996923076923077,24,Low
2017,7.53,1.0757142857142858,9,Low
2018,5.07,1.6900000000000002,3,Low
2019,10.77,1.795,6,Low
2020,31.43,5.238333333333333,7,Low
2021,2.29,2.29,1,Low
2022,0.99,0.99,1,Low
2027,1.99,1.99,1,Low
2030,2.66,0.8866666666666667,4,Low
2031,3.49,3.49,1,Low
2032,5.18,2.59,2,Low
2035,1.99,1.99,1,Low
2036,5.97,1.99,5,Low
2038,7.76,1.94,6,Low
2041,1.39,1.39,1,Low
2042,6.13,1.5325,4,Low
2044,10.74,1.79,6,Low
2047,1.5,1.5,2,Low
2048,3.98,1.99,2,Low
2051,4.48,2.24,2,Low
2052,4.54,2.27,4,Low
2053,2.75,0.9166666666666666,3,Low
2054,6.78,3.39,2,Low
2056,8.97,1.794,5,Low
2057,15.41,2.5683333333333334,6,Low
2059,7.7,1.1,7,Low
2060,0.79,0.79,1,Low
2063,17.15,2.14375,11,Low
2067,21.24,1.3275,18,Low
2068,2.89,2.89,1,Low
2069,2.0,2.0,1,Low
2070,2.29,2.29,1,Low
2071,15.76,2.2514285714285713,9,Low
2072,12.99,2.165,9,Low
2073,7.43,1.486,6,Low
2074,19.87,2.48375,9,Low
2075,0.67,0.67,1,Low
2076,4.67,1.5566666666666666,4,Low
2077,4.78,2.39,2,Low
2078,0.99,0.99,1,Low
2081,1.38,0.69,2,Low
2082,6.46,3.23,4,Low
2084,4.39,1.4633333333333332,3,Low
2086,1.98,0.99,2,Low
2087,0.49,0.49,1,Low
2089,12.58,1.5725,9,Low
2090,8.94,1.7879999999999998,6,Low
2095,5.3500000000000005,1.3375000000000001,4,Low
2096,2.9699999999999998,0.9899999999999999,3,Low
2099,16.96,1.6960000000000002,10,Low
2100,2.19,2.19,1,Low
2101,0.88,0.88,1,Low
2102,2.62,1.31,3,Low
2103,13.9,1.5444444444444445,10,Low
2107,1.5,1.5,1,Low
2111,1.99,1.99,1,Low
2114,1.46,0.73,2,Low
2115,9.52,1.5866666666666667,6,Low
2118,46.04,1.5875862068965516,30,Low
2119,15.68,1.7422222222222221,10,Low
2120,12.01,1.7157142857142857,7,Low
2121,2.79,1.395,2,Low
2122,6.78,3.39,2,Low
2123,1.91,0.955,2,Low
2124,1.89,1.89,1,Low
2125,4.34,1.085,4,Low
2126,9.54,0.8672727272727272,12,Low
2127,14.52,2.0742857142857143,7,Low
2129,6.55,1.6375,5,Low
2130,10.15,2.0300000000000002,5,Low
2133,8.45,1.69,5,Low
2134,2.96,1.48,2,Low
2135,3.69,1.845,2,Low
2136,3.1399999999999997,1.5699999999999998,2,Low
2139,4.56,1.5199999999999998,4,Low
2141,0.8400000000000001,0.42000000000000004,2,Low
2142,9.48,2.37,4,Low
2144,12.83,0.9869230769230769,13,Low
2147,24.29,1.6193333333333333,16,Low
2149,25.84,3.23,15,Low
2152,3.31,1.1033333333333333,3,Low
2153,0.99,0.99,1,Low
2154,42.51,1.77125,29,Low
2157,33.05,1.836111111111111,21,Low
2158,2.9299999999999997,0.9766666666666666,3,Low
2159,12.09,1.3433333333333333,9,Low
2161,9.95,2.4875,9,Low
2162,16.04,1.458181818181818,14,Low
2166,7.66,2.5533333333333332,4,Low
2168,3.68,1.84,2,Low
2169,25.85,1.615625,22,Low
2170,4.37,1.4566666666666668,3,Low
2172,20.18,2.2422222222222223,12,Low
2173,6.66,2.22,4,Low
2174,10.49,3.4966666666666666,5,Low
2177,5.949999999999999,2.9749999999999996,5,Low
2178,9.24,1.54,8,Low
2179,1.48,0.74,2,Low
2180,13.5,1.125,15,Low
2181,20.419999999999998,2.917142857142857,11,Low
2182,2.19,2.19,1,Low
2184,3.75,1.875,2,Low
2185,7.859999999999999,1.5719999999999998,5,Low
2186,6.17,0.8814285714285715,7,Low
2188,17.009999999999998,2.1262499999999998,13,Low
2189,6.17,2.0566666666666666,3,Low
2190,3.49,1.745,2,Low
2192,24.919999999999998,1.5574999999999999,26,Low
2195,4.97,2.485,3,Low
2196,5.91,0.985,6,Low
2197,32.94,5.489999999999999,16,Low
2200,1.89,1.89,1,Low
2201,4.24,2.12,2,Low
2203,11.620000000000001,2.9050000000000002,4,Low
2204,5.07,2.535,3,Low
2210,2.54,0.8466666666666667,3,Low
2212,5.48,1.8266666666666669,3,Low
2214,3.1799999999999997,1.5899999999999999,2,Low
2216,1.99,1.99,1,Low
2217,3.24,1.62,2,Low
2218,1.99,1.99,1,Low
2219,5.1899999999999995,2.5949999999999998,2,Low
2222,2.49,2.49,1,Low
2223,10.12,2.53,4,Low
2224,5.09,1.6966666666666665,4,Low
2227,2.64,1.32,2,Low
2229,5.46,2.73,4,Low
2230,3.4800000000000004,1.7400000000000002,2,Low
2231,1.99,1.99,1,Low
2232,1.6400000000000001,0.8200000000000001,2,Low
2236,31.7,2.881818181818182,15,Low
2237,2.25,2.25,1,Low
2238,23.58,1.9649999999999999,16,Low
2241,6.24,1.248,6,Low
2242,2.97,2.97,3,Low
2244,3.93,0.786,5,Low
2246,31.82,1.767777777777778,19,Low
2249,5.25,1.75,3,Low
2251,4.98,2.49,2,Low
2253,1.5,1.5,1,Low
2254,5.98,1.495,4,Low
2256,3.49,3.49,1,Low
2258,3.59,1.795,4,Low
2259,10.52,2.104,6,Low
2260,45.71,2.1766666666666667,23,Low
2262,13.43,2.2383333333333333,9,Low
2264,23.68,1.3155555555555556,19,Low
2266,3.18,3.18,2,Low
2268,1.99,1.99,1,Low
2269,47.89,3.683846153846154,26,Low
2270,26.53,2.411818181818182,15,Low
2271,4.0,4.0,2,Low
2272,12.92,1.292,10,Low
2273,1.58,1.58,2,Low
2275,1.58,0.79,2,Low
2276,14.41,3.6025,5,Low
2277,10.55,2.1100000000000003,5,Low
2278,16.66,1.5145454545454546,12,Low
2279,8.24,1.3733333333333333,6,Low
2280,1.25,1.25,1,Low
2282,27.11,1.9364285714285714,14,Low
2286,6.54,1.308,6,Low
2288,3.36,3.36,4,Low
2294,3.19,3.19,1,Low
2295,5.98,1.9933333333333334,3,Low
2297,2.65,2.65,1,Low
2298,10.84,1.355,10,Low
2299,9.98,1.108888888888889,9,Low
2301,0.99,0.99,1,Low
2302,2.19,2.19,1,Low
2303,14.620000000000001,2.0885714285714285,7,Low
2305,10.58,2.116,5,Low
2306,3.08,1.0266666666666666,3,Low
2312,1.99,1.99,1,Low
2314,5.32,0.8866666666666667,6,Low
2316,15.32,1.7022222222222223,12,Low
2318,20.259999999999998,1.6883333333333332,12,Low
2320,12.75,1.8214285714285714,7,Low
2324,4.78,2.39,2,Low
2325,0.88,0.88,1,Low
2326,16.98,1.415,12,Low
2327,22.82,1.7553846153846153,14,Low
2328,3.74,1.87,2,Low
2329,10.34,1.7233333333333334,6,Low
2330,17.14,3.428,8,Low
2331,0.95,0.95,1,Low
2333,5.14,1.285,6,Low
2335,3.5,1.75,3,Low
2337,1.69,1.69,1,Low
2339,15.42,1.542,10,Low
2344,0.99,0.99,1,Low
2345,0.75,0.75,1,Low
2346,3.19,1.595,2,Low
2347,6.37,3.185,3,Low
2348,18.04,2.577142857142857,10,Low
2349,2.95,0.9833333333333334,3,Low
2350,5.26,1.7533333333333332,4,Low
2352,2.12,0.7066666666666667,3,Low
2353,6.870000000000001,2.2900000000000005,3,Low
2355,0.85,0.85,1,Low
2356,17.59,1.759,11,Low
2358,11.67,2.9175,5,Low
2359,11.35,1.8916666666666666,6,Low
2360,12.29,1.7557142857142856,7,Low
2362,5.71,1.142,5,Low
2363,0.99,0.99,1,Low
2364,1.29,1.29,1,Low
2365,25.87,2.1558333333333333,13,Low
2367,6.38,1.0633333333333332,6,Low
2370,12.36,1.7657142857142856,8,Low
2371,10.66,2.132,5,Low
2372,5.08,1.6933333333333334,4,Low
2373,2.77,1.385,3,Low
2377,2.2600000000000002,1.1300000000000001,2,Low
2380,1.98,0.99,2,Low
2382,0.75,0.75,1,Low
2383,5.27,1.7566666666666666,3,Low
2385,11.9,1.9833333333333334,6,Low
2387,3.98,1.99,2,Low
2388,31.85,1.7694444444444446,20,Low
2391,5.42,1.355,4,Low
2394,24.76,2.0633333333333335,12,Low
2395,11.33,1.6185714285714285,7,Low
2397,3.44,0.86,4,Low
2400,0.89,0.89,1,Low
2402,3.19,3.19,1,Low
2404,6.37,2.1233333333333335,3,Low
2405,2.09,2.09,1,Low
2407,4.38,2.19,2,Low
2408,17.71,2.21375,10,Low
2409,86.77,2.479142857142857,42,Low
2410,2.7800000000000002,1.3900000000000001,2,Low
2413,3.7800000000000002,1.8900000000000001,2,Low
2414,10.870000000000001,3.6233333333333335,3,Low
2416,18.36,2.295,9,Low
2417,10.74,1.79,6,Low
2419,6.37,1.5925,6,Low
2420,1.5,1.5,1,Low
2421,2.99,2.99,1,Low
2423,4.24,2.12,2,Low
2424,3.7699999999999996,0.9424999999999999,4,Low
2426,32.54,1.627,20,Low
2427,7.220000000000001,1.8050000000000002,4,Low
2434,7.42,1.484,5,Low
2435,9.16,3.0533333333333332,4,Low
2436,5.7700000000000005,1.4425000000000001,5,Low
2437,16.11,3.222,7,Low
2439,2.76,1.38,2,Low
2440,11.06,1.228888888888889,9,Low
2445,32.22,2.4784615384615383,15,Low
2447,3.98,1.99,2,Low
2448,13.63,1.70375,9,Low
2451,0.99,0.99,1,Low
2454,0.85,0.85,1,Low
2455,10.0,3.3333333333333335,7,Low
2456,18.42,1.6745454545454548,12,Low
2457,2.59,2.59,1,Low
2458,51.36,6.42,28,Low
2459,26.91,1.681875,17,Low
2461,5.08,0.8466666666666667,6,Low
2462,1.29,1.29,1,Low
2463,10.63,2.1260000000000003,6,Low
2464,0.99,0.99,1,Low
2465,91.47,2.4721621621621623,40,Low
2466,4.26,2.13,2,Low
2467,2.75,1.375,2,Low
2469,2.38,1.19,2,Low
2473,7.17,1.7925,4,Low
2474,4.81,1.2025,4,Low
2478,1.09,1.09,1,Low
2479,5.57,1.8566666666666667,3,Low
2481,7.43,1.0614285714285714,7,Low
2483,5.49,1.3725,4,Low
2485,1.39,1.39,1,Low
2486,4.35,0.8699999999999999,7,Low
2487,0.79,0.79,1,Low
2488,2.48,1.24,3,Low
2490,24.9,2.0749999999999997,12,Low
2491,9.63,1.9260000000000002,5,Low
2493,7.47,2.4899999999999998,4,Low
2494,16.19,1.471818181818182,13,Low
2496,1.3900000000000001,0.6950000000000001,2,Low
2497,4.49,1.4966666666666668,3,Low
2499,3.66,1.83,2,Low
2501,1.79,1.79,1,Low
2502,1.99,1.99,1,Low
2504,2.25,2.25,1,Low
2505,4.42,1.4733333333333334,3,Low
2507,5.94,2.97,6,Low
2508,3.98,1.99,2,Low
2509,4.38,4.38,2,Low
2511,8.37,2.0925,4,Low
2513,10.88,1.5542857142857145,8,Low
2516,4.97,1.6566666666666665,3,Low
2517,7.22,1.805,6,Low
2518,23.86,3.4085714285714284,13,Low
2520,17.1,1.7100000000000002,12,Low
2523,1.59,1.59,1,Low
2526,15.77,2.2528571428571427,12,Low
2528,6.74,1.348,5,Low
2529,3.58,3.58,2,Low
2533,3.7800000000000002,1.26,3,Low
2534,5.52,1.38,4,Low
2537,2.5,2.5,1,Low
2538,1.98,0.99,2,Low
2540,14.91,1.86375,8,Low
2541,1.48,1.48,2,Low
2542,4.18,2.09,2,Low
2544,5.32,1.33,4,Low
2548,7.74,1.548,7,Low
2549,0.74,0.74,1,Low
2552,7.76,1.94,4,Low
2553,22.330000000000002,2.4811111111111113,11,Low
2555,0.69,0.69,1,Low
2556,12.45,1.7785714285714285,7,Low
2557,12.36,1.545,10,Low
2558,0.79,0.79,1,Low
2559,14.24,1.78,8,Low
2560,9.18,1.8359999999999999,6,Low
2561,28.97,2.2284615384615383,16,Low
2566,13.81,1.5344444444444445,11,Low
2567,15.32,1.532,12,Low
2569,40.14,2.23,28,Low
2570,13.33,1.66625,8,Low
2571,1.19,1.19,1,Low
2572,28.22,2.0157142857142856,14,Low
2573,4.74,2.37,2,Low
2581,4.38,4.38,2,Low
2582,2.0,2.0,1,Low
2585,3.29,1.0966666666666667,3,Low
2586,1.4500000000000002,0.7250000000000001,2,Low
2590,17.89,1.6263636363636365,11,Low
2592,1.98,1.98,2,Low
2593,2.39,2.39,1,Low
2594,29.48,1.9653333333333334,15,Low
2596,4.07,1.3566666666666667,3,Low
2597,0.99,0.99,1,Low
2598,37.78,2.9061538461538463,14,Low
2600,5.65,1.1300000000000001,5,Low
2601,34.33,1.2714814814814814,28,Low
2602,22.32,1.3129411764705883,20,Low
2603,1.6600000000000001,0.8300000000000001,2,Low
2604,16.56,2.76,6,Low
2605,3.7399999999999998,1.8699999999999999,4,Low
2608,2.1799999999999997,1.0899999999999999,2,Low
2609,5.03,1.006,5,Low
2610,12.27,1.53375,9,Low
2612,6.48,1.62,5,Low
2615,7.760000000000001,1.552,7,Low
2616,9.62,1.924,5,Low
2618,4.69,1.1725,4,Low
2620,13.76,1.250909090909091,11,Low
2626,0.85,0.85,1,Low
2628,1.19,1.19,1,Low
2629,6.66,1.665,4,Low
2630,14.27,2.0385714285714287,7,Low
2631,7.4,1.48,8,Low
2633,4.54,2.27,2,Low
2635,1.99,1.99,1,Low
2636,8.67,1.734,5,Low
2639,9.030000000000001,1.5050000000000001,8,Low
2640,15.93,1.99125,8,Low
2641,11.93,1.49125,8,Low
2642,2.45,2.45,1,Low
2644,24.79,2.479,19,Low
2647,4.29,1.0725,4,Low
2649,9.99,1.4271428571428573,7,Low
2650,4.38,2.19,2,Low
2652,2.08,1.04,2,Low
2654,1.5,1.5,1,Low
2656,3.68,1.2266666666666668,3,Low
2657,10.65,2.13,7,Low
2658,24.42,2.035,16,Low
2659,3.59,3.59,1,Low
2660,3.73,1.2433333333333334,4,Low
2661,6.31,1.262,5,Low
2662,2.19,2.19,1,Low
2663,21.27,2.65875,8,Low
2664,13.399999999999999,1.9142857142857141,7,Low
2666,22.81,1.7546153846153845,15,Low
2668,2.39,2.39,1,Low
2674,7.07,1.7675,5,Low
2675,2.29,2.29,1,Low
2676,13.06,1.8657142857142859,8,Low
2677,4.47,1.49,3,Low
2678,2.74,1.37,2,Low
2679,2.29,2.29,1,Low
2681,7.17,1.7925,4,Low
2682,2.29,2.29,1,Low
2685,1.29,1.29,1,Low
2686,19.259999999999998,2.4074999999999998,12,Low
2687,16.04,3.2079999999999997,6,Low
2688,2.5,2.5,1,Low
2690,0.99,0.99,1,Low
2692,14.15,2.0214285714285714,7,Low
2693,5.98,2.99,2,Low
2694,3.1799999999999997,1.5899999999999999,2,Low
2695,2.29,1.145,2,Low
2697,1.98,0.99,2,Low
2698,6.35,1.27,5,Low
2699,6.43,1.6075,4,Low
2702,9.94,1.988,12,Low
2703,7.73,1.9325,5,Low
2704,13.38,1.9114285714285715,10,Low
2705,1.5,1.5,1,Low
2708,3.3,1.65,2,Low
2709,18.64,1.5533333333333335,12,Low
2711,3.9299999999999997,1.3099999999999998,3,Low
2712,12.43,1.55375,9,Low
2713,20.439999999999998,2.5549999999999997,10,Low
2714,2.89,2.89,1,Low
2716,7.470000000000001,2.49,4,Low
2719,6.140000000000001,3.0700000000000003,2,Low
2721,6.66,1.665,4,Low
2722,10.620000000000001,2.6550000000000002,6,Low
2723,4.42,1.4733333333333334,4,Low
2724,17.95,1.1966666666666665,15,Low
2726,6.16,1.54,4,Low
2727,5.0,2.5,2,Low
2728,9.45,1.575,6,Low
2729,10.81,1.35125,9,Low
2730,8.72,1.7440000000000002,6,Low
2732,13.59,1.9414285714285715,8,Low
2733,1.39,1.39,1,Low
2736,0.88,0.88,1,Low
2738,15.45,1.545,11,Low
2739,2.54,1.27,2,Low
2741,21.28,1.636923076923077,24,Low
2742,6.48,3.24,2,Low
2744,1.49,1.49,1,Low
2746,7.75,1.2916666666666667,6,Low
2747,6.58,3.29,2,Low
2748,1.99,1.99,1,Low
2749,1.8900000000000001,0.9450000000000001,2,Low
2750,0.67,0.67,1,Low
2753,19.43,2.158888888888889,11,Low
2755,1.29,1.29,1,Low
2757,9.26,1.8519999999999999,5,Low
2759,8.6,1.2285714285714284,7,Low
2760,3.79,1.2633333333333334,3,Low
2762,10.96,2.74,4,Low
2763,1.5,1.5,1,Low
