code,supermarkets,week,feature,display,province
9999985067,1,48,Interior Page Feature,Not on Display,1
9999985134,1,48,Interior Page Feature,Not on Display,1
2920000301,1,44,Interior Page Feature,Not on Display,1
4732500754,1,48,Not on Feature,Store Rear,1
3620001499,1,52,Interior Page Feature,Not on Display,1
4732500750,1,52,Interior Page Feature,Not on Display,1
3620000464,1,44,Interior Page Feature,Not on Display,1
4732530205,1,44,Interior Page Feature,Not on Display,1
3620000446,1,44,Interior Page Feature,Not on Display,1
3620000441,1,44,Interior Page Feature,Not on Display,1
4420979129,1,52,Wrap Back Feature,Not on Display,1
3620000445,1,44,Interior Page Feature,Not on Display,1
4732500752,1,44,Interior Page Feature,Store Rear,1
3620000440,1,44,Interior Page Feature,Not on Display,1
9999985054,1,49,Interior Page Feature,Not on Display,1
3620000350,1,44,Interior Page Feature,Not on Display,1
9999985050,1,49,Interior Page Feature,Not on Display,1
2920000351,1,44,Interior Page Feature,Not on Display,1
9999973093,1,48,Interior Page Feature,Not on Display,1
3620000300,1,44,Interior Page Feature,Not on Display,1
3620000250,1,44,Interior Page Feature,Rear End Cap,1
9999985053,1,49,Interior Page Feature,Not on Display,1
9999985029,1,48,Interior Page Feature,Not on Display,1
3620000482,1,44,Interior Page Feature,Not on Display,1
9999966720,1,48,Interior Page Feature,Not on Display,1
2920000703,1,44,Interior Page Feature,Not on Display,1
2920000350,1,44,Interior Page Feature,Not on Display,1
4112907763,1,95,Front Page Feature,In-Shelf,1
9999985051,1,80,Not on Feature,Rear End Cap,1
9999985005,1,80,Not on Feature,Rear End Cap,1
9999985260,1,77,Wrap Front Feature,Not on Display,1
4112907762,1,95,Front Page Feature,Not on Display,1
4112927463,1,81,Interior Page Feature,Not on Display,1
3620000493,1,104,Interior Page Feature,Not on Display,1
4112927445,1,81,Interior Page Feature,Not on Display,1
3620000493,1,90,Interior Page Feature,Not on Display,1
4112927200,1,81,Interior Page Feature,Not on Display,1
4112907785,1,81,Interior Page Feature,Not on Display,1
4112907742,1,95,Front Page Feature,Not on Display,1
4112907712,1,102,Not on Feature,Rear End Cap,1
4112907775,1,81,Interior Page Feature,Not on Display,1
4112907769,1,81,Interior Page Feature,Not on Display,1
3620000492,1,90,Interior Page Feature,Not on Display,1
4112907764,1,81,Interior Page Feature,Not on Display,1
4112907763,1,81,Interior Page Feature,Not on Display,1
3620000476,1,90,Interior Page Feature,Not on Display,1
4112907700,1,102,Not on Feature,Rear End Cap,1
3620000475,1,90,Interior Page Feature,Not on Display,1
4112907762,1,81,Interior Page Feature,Not on Display,1
4112907742,1,81,Interior Page Feature,Not on Display,1
4112907700,1,100,Not on Feature,Rear End Cap,1
4112907722,1,81,Interior Page Feature,Not on Display,1
4112907722,1,95,Front Page Feature,Not on Display,1
3620000474,1,90,Interior Page Feature,Not on Display,1
4112907712,1,81,Interior Page Feature,Not on Display,1
4112907712,1,95,Front Page Feature,In-Shelf,1
4112907702,1,81,Interior Page Feature,Not on Display,1
3620000473,1,90,Interior Page Feature,Not on Display,1
4112907700,1,81,Interior Page Feature,Not on Display,1
4112900006,1,81,Interior Page Feature,Not on Display,1
4112900005,1,81,Interior Page Feature,Not on Display,1
3620000470,1,90,Interior Page Feature,Not on Display,1
3620000439,1,90,Interior Page Feature,Not on Display,1
4112907702,1,95,Front Page Feature,Not on Display,1
4112907700,1,95,Front Page Feature,In-Shelf,1
3620000432,1,90,Interior Page Feature,Not on Display,1
3620000492,1,104,Interior Page Feature,Not on Display,1
7680852291,1,83,Interior Page Feature,Not on Display,1
4112900006,1,95,Front Page Feature,Not on Display,1
7680852290,1,83,Interior Page Feature,Not on Display,1
4112900005,1,95,Front Page Feature,Not on Display,1
7680852289,1,83,Interior Page Feature,Not on Display,1
7680852180,1,83,Interior Page Feature,Not on Display,1
3620000493,1,91,Interior Page Feature,Not on Display,1
4112907700,1,101,Not on Feature,Rear End Cap,1
7680852094,1,83,Interior Page Feature,Not on Display,1
7680852009,1,83,Interior Page Feature,Not on Display,1
3620000492,1,91,Interior Page Feature,Not on Display,1
7680852007,1,83,Interior Page Feature,Not on Display,1
7680851829,1,83,Interior Page Feature,Not on Display,1
7680851709,1,83,Interior Page Feature,Not on Display,1
3620000476,1,91,Interior Page Feature,Not on Display,1
7680851708,1,83,Interior Page Feature,Not on Display,1
7680851613,1,83,Interior Page Feature,Not on Display,1
2700042238,1,95,Not on Feature,Rear End Cap,1
3620000475,1,91,Interior Page Feature,Not on Display,1
7680851558,1,83,Interior Page Feature,Not on Display,1
3800007268,1,101,Front Page Feature,Not on Display,1
7680851433,1,83,Interior Page Feature,Not on Display,1
9999985052,1,95,Not on Feature,In-Shelf,1
3620000474,1,91,Interior Page Feature,Not on Display,1
7680850738,1,83,Interior Page Feature,Not on Display,1
7680850643,1,83,Interior Page Feature,Not on Display,1
7680850295,1,83,Interior Page Feature,Not on Display,1
3620000473,1,91,Interior Page Feature,Not on Display,1
3800007267,1,101,Front Page Feature,Not on Display,1
7680850294,1,83,Interior Page Feature,Not on Display,1
7680850108,1,83,Interior Page Feature,Not on Display,1
3620000470,1,91,Interior Page Feature,Not on Display,1
7680850106,1,83,Interior Page Feature,Not on Display,1
9999966720,1,76,Interior Page Feature,Not on Display,1
7680828098,1,83,Interior Page Feature,Not on Display,1
3620000439,1,91,Interior Page Feature,Not on Display,1
7680828073,1,83,Interior Page Feature,Not on Display,1
3620000432,1,91,Interior Page Feature,Not on Display,1
7680828071,1,83,Interior Page Feature,Not on Display,1
7680828017,1,83,Interior Page Feature,Not on Display,1
7680828009,1,83,Interior Page Feature,Not on Display,1
7680828008,1,83,Interior Page Feature,Not on Display,1
3800007266,1,101,Front Page Feature,Not on Display,1
601011588,1,83,Interior Page Feature,Not on Display,1
601011297,1,83,Interior Page Feature,Not on Display,1
601011296,1,83,Interior Page Feature,Not on Display,1
2700042274,1,92,Interior Page Feature,Not on Display,1
601011293,1,83,Interior Page Feature,Not on Display,1
601011292,1,83,Interior Page Feature,Not on Display,1
2700042273,1,92,Interior Page Feature,Not on Display,1
9999985261,1,84,Not on Feature,In-Shelf,1
2700042254,1,92,Interior Page Feature,Not on Display,1
9999985052,1,84,Not on Feature,Rear End Cap,1
9999973094,1,84,Back Page Feature,Not on Display,1
9999973093,1,84,Back Page Feature,Not on Display,1
3620000350,1,103,Interior Page Feature,Not on Display,1
2700042240,1,92,Interior Page Feature,Not on Display,1
9999971309,1,84,Back Page Feature,Not on Display,1
9999971308,1,84,Back Page Feature,Not on Display,1
9999973094,1,101,Wrap Front Feature,Not on Display,1
2700042239,1,92,Interior Page Feature,Not on Display,1
9999971306,1,84,Back Page Feature,Rear End Cap,1
4112907763,1,97,Not on Feature,In-Shelf,1
9999971297,1,84,Back Page Feature,Rear End Cap,1
2700042238,1,92,Interior Page Feature,Not on Display,1
9999971292,1,84,Back Page Feature,Rear End Cap,1
4112907722,1,97,Not on Feature,In-Shelf,1
9999971291,1,84,Back Page Feature,Not on Display,1
4112907712,1,97,Not on Feature,In-Shelf,1
9999985132,1,92,Back Page Feature,Not on Display,1
9999966721,1,84,Back Page Feature,Not on Display,1
9999973093,1,101,Wrap Front Feature,Not on Display,1
3620000300,1,103,Interior Page Feature,Not on Display,1
9999966721,1,76,Interior Page Feature,Not on Display,1
9999966720,1,84,Back Page Feature,Not on Display,1
9999985128,1,92,Back Page Feature,Not on Display,1
9999966715,1,84,Back Page Feature,Rear End Cap,1
9999971309,1,76,Interior Page Feature,Not on Display,1
9999985127,1,92,Back Page Feature,Not on Display,1
9999985126,1,92,Back Page Feature,Not on Display,1
9999985052,1,97,Not on Feature,In-Shelf,1
3620000476,1,104,Interior Page Feature,Not on Display,1
9999971309,1,101,Wrap Front Feature,Not on Display,1
9999985052,1,92,Back Page Feature,Rear End Cap,1
9999985051,1,92,Back Page Feature,Rear End Cap,1
3620000350,1,86,Not on Feature,Promo/Seasonal Aisle,1
3620000300,1,86,Not on Feature,Promo/Seasonal Aisle,1
3620000250,1,86,Not on Feature,Promo/Seasonal Aisle,1
3620000475,1,104,Interior Page Feature,Not on Display,1
9999985027,1,92,Back Page Feature,Not on Display,1
9999985005,1,92,Back Page Feature,Rear End Cap,1
9505900040,1,98,Interior Page Feature,Not on Display,1
9505900021,1,98,Interior Page Feature,Not on Display,1
9999985261,1,86,Back Page Feature,Not on Display,1
9999971308,1,101,Wrap Front Feature,Not on Display,1
9999967728,1,92,Interior Page Feature,Not on Display,1
9999967727,1,92,Interior Page Feature,Not on Display,1
9999985260,1,86,Back Page Feature,Not on Display,1
9505900020,1,98,Interior Page Feature,Not on Display,1
9999985134,1,86,Interior Page Feature,Not on Display,1
9999985068,1,86,Interior Page Feature,Not on Display,1
9999967648,1,92,Interior Page Feature,Not on Display,1
9999985067,1,86,Interior Page Feature,Not on Display,1
9999985029,1,86,Interior Page Feature,Not on Display,1
9999971306,1,101,Wrap Front Feature,Not on Display,1
9999966070,1,92,Interior Page Feature,Not on Display,1
9999985021,1,86,Interior Page Feature,Not on Display,1
9505900019,1,98,Interior Page Feature,Not on Display,1
9999985020,1,86,Interior Page Feature,Not on Display,1
3620000250,1,103,Interior Page Feature,Not on Display,1
9999985004,1,86,Interior Page Feature,Not on Display,1
9999973094,1,86,Back Page Feature,Not on Display,1
2700042239,1,93,Not on Feature,Rear End Cap,1
9505900017,1,98,Interior Page Feature,Not on Display,1
9999973093,1,86,Back Page Feature,Not on Display,1
9999972255,1,86,Back Page Feature,Not on Display,1
9999971309,1,86,Back Page Feature,Not on Display,1
9999971308,1,86,Back Page Feature,Not on Display,1
9999971306,1,86,Back Page Feature,Not on Display,1
9505900016,1,98,Interior Page Feature,Not on Display,1
9999971297,1,86,Back Page Feature,Not on Display,1
9999973094,1,93,Interior Page Feature,Not on Display,1
9999973093,1,93,Interior Page Feature,Not on Display,1
9999971292,1,86,Back Page Feature,Not on Display,1
3620000470,1,104,Interior Page Feature,Not on Display,1
9999971291,1,86,Back Page Feature,Not on Display,1
7680852094,1,98,Interior Page Feature,Not on Display,1
9999967725,1,86,Back Page Feature,Not on Display,1
9999971297,1,101,Wrap Front Feature,Not on Display,1
9999971309,1,93,Interior Page Feature,Not on Display,1
9999966721,1,86,Back Page Feature,Not on Display,1
9999971308,1,93,Interior Page Feature,Not on Display,1
9999966720,1,86,Back Page Feature,Not on Display,1
9999966715,1,86,Back Page Feature,Not on Display,1
4112907763,1,98,Not on Feature,In-Shelf,1
4112927445,1,87,Interior Page Feature,Not on Display,1
9999971306,1,93,Interior Page Feature,Not on Display,1
4112907712,1,98,Not on Feature,In-Shelf,1
3620000432,1,104,Interior Page Feature,Not on Display,1
4112927200,1,87,Interior Page Feature,Not on Display,1
4112907785,1,87,Interior Page Feature,Not on Display,1
9999971292,1,101,Wrap Front Feature,Not on Display,1
4112907700,1,98,Not on Feature,In-Shelf,1
9999971297,1,93,Interior Page Feature,Not on Display,1
4112907775,1,87,Interior Page Feature,Not on Display,1
4112907769,1,87,Interior Page Feature,Not on Display,1
9999971292,1,93,Interior Page Feature,Not on Display,1
4112907764,1,87,Interior Page Feature,Not on Display,1
4112907763,1,87,Interior Page Feature,Not on Display,1
9999971291,1,93,Interior Page Feature,Not on Display,1
9999971291,1,101,Wrap Front Feature,Not on Display,1
9999973093,1,76,Interior Page Feature,Not on Display,1
4112907762,1,87,Interior Page Feature,Not on Display,1
9999971308,1,76,Interior Page Feature,Not on Display,1
9999971306,1,76,Interior Page Feature,Not on Display,1
9999966721,1,93,Interior Page Feature,Not on Display,1
4112907742,1,87,Interior Page Feature,Not on Display,1
9999971292,1,76,Interior Page Feature,Not on Display,1
9999971291,1,76,Interior Page Feature,Not on Display,1
4112907712,1,87,Interior Page Feature,Not on Display,1
4112907702,1,87,Interior Page Feature,Not on Display,1
9999966715,1,76,Interior Page Feature,Not on Display,1
9999966720,1,93,Interior Page Feature,Not on Display,1
6172005110,1,77,Not on Feature,Rear End Cap,1
6172005010,1,77,Not on Feature,Rear End Cap,1
9999985261,1,77,Wrap Front Feature,Not on Display,1
4112907700,1,87,Interior Page Feature,Not on Display,1
9999966715,1,93,Interior Page Feature,Not on Display,1
4112900006,1,87,Interior Page Feature,Not on Display,1
9999985052,1,77,Wrap Back Feature,Not on Display,1
9999985051,1,77,Wrap Back Feature,Not on Display,1
9999985027,1,77,Wrap Back Feature,Not on Display,1
4112900005,1,87,Interior Page Feature,Not on Display,1
9999985005,1,77,Wrap Back Feature,Not on Display,1
601011588,1,98,Interior Page Feature,Not on Display,1
3620000350,1,87,Not on Feature,Promo/Seasonal Aisle,1
5100002796,1,78,Interior Page Feature,Not on Display,1
3620000300,1,87,Not on Feature,Promo/Seasonal Aisle,1
5100002794,1,78,Interior Page Feature,Not on Display,1
3620000350,1,94,Interior Page Feature,Not on Display,1
3620000250,1,87,Not on Feature,Promo/Seasonal Aisle,1
5100002549,1,78,Interior Page Feature,Not on Display,1
9999985061,1,78,Interior Page Feature,Not on Display,1
9999985060,1,78,Interior Page Feature,Not on Display,1
601011297,1,98,Interior Page Feature,Not on Display,1
9999985006,1,78,Interior Page Feature,Not on Display,1
9999966721,1,101,Wrap Front Feature,Not on Display,1
3620000439,1,104,Interior Page Feature,Not on Display,1
3620000300,1,94,Interior Page Feature,Not on Display,1
3620000250,1,94,Interior Page Feature,Not on Display,1
3620000507,1,104,Interior Page Feature,Not on Display,1
2700042239,1,94,Not on Feature,Rear End Cap,1
601011296,1,98,Interior Page Feature,Not on Display,1
3620000350,1,88,Not on Feature,In-Shelf,1
9999966720,1,101,Wrap Front Feature,Not on Display,1
3620000250,1,88,Not on Feature,In-Shelf,1
3620001405,1,79,Front Page Feature,Not on Display,1
601011293,1,98,Interior Page Feature,Not on Display,1
3620001403,1,79,Front Page Feature,Not on Display,1
3620001376,1,79,Front Page Feature,Not on Display,1
3620001375,1,79,Front Page Feature,Not on Display,1
3620001369,1,79,Front Page Feature,Not on Display,1
4112927445,1,95,Front Page Feature,Not on Display,1
3620000474,1,104,Interior Page Feature,Not on Display,1
3620001368,1,79,Front Page Feature,Not on Display,1
601011292,1,98,Interior Page Feature,Not on Display,1
3620001365,1,79,Front Page Feature,Not on Display,1
5100002796,1,89,Interior Page Feature,Not on Display,1
5100002794,1,89,Interior Page Feature,Not on Display,1
3620001364,1,79,Front Page Feature,Not on Display,1
3620000488,1,79,Front Page Feature,Not on Display,1
4112927200,1,95,Front Page Feature,Not on Display,1
3620000482,1,79,Front Page Feature,Not on Display,1
3620000480,1,79,Front Page Feature,Not on Display,1
5100002549,1,89,Interior Page Feature,Not on Display,1
3620000468,1,79,Front Page Feature,Front End Cap,1
3620000464,1,79,Front Page Feature,Not on Display,1
4112907785,1,95,Front Page Feature,Not on Display,1
3620000446,1,79,Front Page Feature,Not on Display,1
3620000445,1,79,Front Page Feature,Not on Display,1
3620000473,1,104,Interior Page Feature,Not on Display,1
4112907775,1,95,Front Page Feature,Not on Display,1
3620000444,1,79,Front Page Feature,Front End Cap,1
3620000441,1,79,Front Page Feature,Not on Display,1
4112907712,1,99,Not on Feature,Rear End Cap,1
9999985134,1,89,Interior Page Feature,Not on Display,1
4112907722,1,87,Interior Page Feature,Not on Display,1
3620000440,1,79,Front Page Feature,Not on Display,1
3620000350,1,79,Front Page Feature,Not on Display,1
9999985068,1,89,Interior Page Feature,Not on Display,1
4112907700,1,99,Not on Feature,Rear End Cap,1
3620000300,1,79,Front Page Feature,Front End Cap,1
3620000250,1,79,Front Page Feature,Front End Cap,1
9999985067,1,89,Interior Page Feature,Not on Display,1
9999966715,1,101,Wrap Front Feature,Store Front,1
4112907769,1,95,Front Page Feature,Not on Display,1
3620000218,1,79,Front Page Feature,Not on Display,1
3620000217,1,79,Front Page Feature,Not on Display,1
9999973094,1,76,Interior Page Feature,Not on Display,1
4112907764,1,95,Front Page Feature,Not on Display,1
9999985021,1,89,Interior Page Feature,Not on Display,1
9999985051,1,79,Not on Feature,Front End Cap,1
9999985020,1,89,Interior Page Feature,Not on Display,1
9999971297,1,76,Interior Page Feature,Not on Display,1
3620000488,1,80,Not on Feature,Rear End Cap,1
3620000480,1,80,Not on Feature,Rear End Cap,1
